Date,Close,High,Low,Open,Volume
2010-02-19,6.037076950073242,6.082878398525714,6.020313128331962,6.042765210593994,415469600
2010-02-22,5.999658107757568,6.061924021996141,5.962837888850493,6.057134643732459,390563600
2010-02-23,5.899074554443359,6.026898942259812,5.858662006287867,5.987084716604009,575094800
2010-02-24,6.006843090057373,6.030192457848223,5.922424454009027,5.934099537585516,460566400
2010-02-25,6.046956539154053,6.072700796983845,5.893986598782746,5.9086548944784765,665126000
2010-02-26,6.1253862380981445,6.141850698105204,6.0469556321709375,6.058330953728954,507460800
2010-03-01,6.256203651428223,6.271470265014965,6.15023184230702,6.159212273772332,550093600
2010-03-02,6.252013683319092,6.311285580460449,6.218785001984629,6.284343482020809,566546400
2010-03-03,6.266381740570068,6.282547239246315,6.224772148257156,6.254707457554826,372052800
2010-03-04,6.307693004608154,6.313979587659363,6.2454270953345326,6.264885966364551,366041200
2010-03-05,6.554362773895264,6.576814461406365,6.425041549435918,6.434321745475372,899620400
2010-03-08,6.558253288269043,6.588487561201193,6.533406715930783,6.586093072012915,429889600
2010-03-09,6.6761980056762695,6.7354698997061,6.522629371579427,6.535202137028026,920259200
2010-03-10,6.730681419372559,6.749840531833035,6.681587792416925,6.700447144064123,596218000
2010-03-11,6.750436305999756,6.750436305999756,6.685177598359219,6.702839899536623,405700400
2010-03-12,6.78336763381958,6.8171942399943255,6.757922339310175,6.806417240101897,416323600
2010-03-15,6.700745105743408,6.750437044904169,6.593276480135705,6.746845511430092,493502800
2010-03-16,6.719005584716797,6.734871322326096,6.660931133736689,6.710923235212181,446908000
2010-03-17,6.7091264724731445,6.778875599730518,6.68368158221582,6.732475835350057,450956800
2010-03-18,6.724994659423828,6.735471900463067,6.663926181125648,6.708529395753557,342109600
2010-03-19,6.653148651123047,6.742655628103686,6.622614216391505,6.729184777308604,559445600
2010-03-22,6.727985858917236,6.765405591250134,6.5902829705540205,6.599862524349574,456419600
2010-03-23,6.83605432510376,6.848627492996732,6.7085288774187575,6.754629693664131,602431200
2010-03-24,6.866288185119629,6.891134755685815,6.810607822240941,6.814499916057071,597780400
2010-03-25,6.7848639488220215,6.914185547713092,6.772889504657452,6.912688342511474,542284400
2010-03-26,6.912089824676514,6.943521538859744,6.841741170308381,6.853715613442197,640875200
2010-03-29,6.956693172454834,7.000997816162083,6.933643566657838,6.974954599346888,540744400
2010-03-30,7.060271739959717,7.109067213866224,7.01237474929733,7.0827234293526375,527310000
2010-03-31,7.034826278686523,7.08302302912151,7.018661574283161,7.049495376229105,430659600
2010-04-01,7.063862323760986,7.1464835929928,6.967470443309478,7.106969524738782,603145200
2010-04-05,7.139301300048828,7.139900022407806,7.027941339365727,7.034228323816148,684507600
2010-04-06,7.170731544494629,7.19168602103473,7.094695427802367,7.130617958558283,447017200
2010-04-07,7.2024641036987305,7.241978973411554,7.14438884396584,7.171031584797437,628502000
2010-04-08,7.183004379272461,7.230601588858678,7.125827615748295,7.197672671558957,572989200
2010-04-09,7.238087177276611,7.241081588055709,7.198273344475081,7.227310975537951,334182800
2010-04-12,7.253053665161133,7.276403029799147,7.238684333468802,7.25035901578781,333026400
2010-04-13,7.2572455406188965,7.268322302618298,7.217730669007695,7.240183154469136,306210800
2010-04-14,7.354835510253906,7.358427843898415,7.306340604777412,7.342562103316261,404076400
2010-04-15,7.451528549194336,7.4548211226349395,7.349448380825318,7.357530733352132,376784800
2010-04-16,7.40602445602417,7.517983113975675,7.320708537395267,7.441048507131875,750545600
2010-04-19,7.396145820617676,7.4206926320795334,7.2374876310331695,7.394948376187238,566924400
2010-04-20,7.3219075202941895,7.461406630535424,7.273112847763515,7.440152386770179,738326400
2010-04-21,7.759862899780273,7.7906967010440935,7.6553878483821745,7.74728973046291,982391200
2010-04-22,7.976891994476318,7.9852741046637155,7.669454961822927,7.730523822397652,793424800
2010-04-23,8.10741138458252,8.147823936855554,7.992758873060224,8.02239442498226,796955600
2010-04-26,8.067597389221191,8.156205881093785,8.028381482873119,8.138843735801785,479068800
2010-04-27,7.844279766082764,8.017905237333704,7.798778469728877,8.000842051360442,709343600
2010-04-28,7.831109046936035,7.902953328703221,7.675744198882003,7.880502440292246,758402400
2010-04-29,8.041853904724121,8.082565421510893,7.843381863099263,7.873616139545877,558840800
2010-04-30,7.815839767456055,8.099626876571202,7.813145917421498,8.061908179915248,542463600
2010-05-03,7.973299026489258,8.019100868112828,7.869422739059657,7.8981614002703555,454342000
2010-05-04,7.743697166442871,7.881699865894017,7.685922459939022,7.869726218642908,723819600
2010-05-05,7.663171768188477,7.727533226048273,7.4458403368657695,7.574563252585361,883103200
2010-05-06,7.371599197387695,7.730823742708403,5.964633530500648,7.5985093272149,1285860800
2010-05-07,7.060567855834961,7.381176764017634,6.741755913416297,7.295561896940916,1676018400
2010-05-10,7.603299140930176,7.623056976707326,7.439851950857534,7.491341268975169,984306400
2010-05-11,7.679038047790527,7.779919969242854,7.498826611454637,7.538939411470479,848906800
2010-05-12,7.84577751159668,7.8769102741679555,7.744296871908162,7.760460776495262,654379600
2010-05-13,7.734116554260254,7.932887524213257,7.675442579284099,7.8796020489212255,599712400
2010-05-14,7.598209381103516,7.677837837094588,7.468888579916591,7.638322970207004,759362800
2010-05-17,7.610182762145996,7.668856731744739,7.415303104588796,7.6245520933200535,762834800
2010-05-18,7.55450439453125,7.739804527209338,7.491639360087803,7.692806031455021,782678400
2010-05-19,7.434161186218262,7.571265333710616,7.329686989696586,7.468886264614079,1025726800
2010-05-20,7.1174468994140625,7.299753404019497,7.071046330835667,7.240779669848227,1282915200
2010-05-21,7.2539544105529785,7.319213546952339,6.9255620013207215,6.969566894310405,1223891200
2010-05-24,7.386865139007568,7.510798238001907,7.371897883166689,7.402431916418661,754238800
2010-05-25,7.340765476226807,7.386865489716485,7.099486010434219,7.165044096930533,1048006400
2010-05-26,7.3075385093688965,7.547621386480442,7.296761506578028,7.486253541853697,850654000
2010-05-27,7.584140300750732,7.600305801628927,7.457214380192791,7.50181798912828,666282400
2010-05-28,7.689812660217285,7.765250064413117,7.584140182309939,7.764951102971489,815614800
2010-06-01,7.808058261871338,7.961028213250966,7.752078925550092,7.773931889941784,876472800
2010-06-02,7.901456356048584,7.926900851721735,7.793089231392683,7.91911746274968,688548000
2010-06-03,7.8766093254089355,7.949352073552692,7.795483667189645,7.938275313286013,650106800
2010-06-04,7.662273406982422,7.840089144860525,7.622459570623672,7.729627671475128,758304400
2010-06-07,7.511998176574707,7.7577677293929845,7.500322689958811,7.732023465258274,886942000
2010-06-08,7.463798999786377,7.597610602196548,7.353636522558734,7.580846382040118,1000770400
2010-06-09,7.280294895172119,7.540734256351896,7.2590414560864955,7.527861329353442,854630000
2010-06-10,7.4991230964660645,7.513191868454188,7.250359230044472,7.329388957963666,776356000
2010-06-11,7.588931083679199,7.5994083237399614,7.405127343304467,7.4308716015936955,545759200
2010-06-14,7.611980438232422,7.757765709220617,7.603898087525033,7.662272307954056,602960400
2010-06-15,7.773931980133057,7.778721758615542,7.648502453890771,7.652693510062946,585074000
2010-06-16,8.000244140625,8.01521139887717,7.802071054621555,7.816140629097973,783678000
2010-06-17,8.138544082641602,8.169377875156657,8.067596703524766,8.10052562398377,872855200
2010-06-18,8.204402923583984,8.232243910674345,8.125074215930956,8.149920792109706,784621600
2010-06-21,8.087651252746582,8.35227998734926,8.044544067212922,8.312765133890222,776490400
2010-06-22,8.197815895080566,8.261278846630049,8.127468038229596,8.147225070556493,717262000
2010-06-23,8.111602783203125,8.22206504306544,8.019700913618859,8.219670153997304,768457200
2010-06-24,8.052631378173828,8.178359868354063,8.025688873681853,8.11250121229148,714277200
2010-06-25,7.983778476715088,8.090648404310524,7.9571357351802705,8.08436222010921,549942400
2010-06-28,8.03167724609375,8.075084220971583,7.918521109123543,7.99066516084676,584948000
2010-06-29,7.668558597564697,7.9146278505798895,7.61257926536839,7.906544700398981,1133344800
2010-06-30,7.529657363891602,7.722441112998592,7.484156076152279,7.684722414371212,739452000
2010-07-01,7.438354015350342,7.627546225261884,7.280894080616818,7.61257817093263,1022896000
2010-07-02,7.392252445220947,7.511694695770577,7.2802930212122225,7.498522011381348,693842800
2010-07-06,7.442844390869141,7.567674359458584,7.368903405901456,7.513790965786134,615235600
2010-07-07,7.743393898010254,7.746388307669452,7.476371053747943,7.49852217122419,654556000
2010-07-08,7.72603178024292,7.870021638197633,7.630238648534779,7.857448474912193,738144400
2010-07-09,7.771836280822754,7.780217593189198,7.6383236135177635,7.690111890512018,433322400
2010-07-12,7.702087879180908,7.838593385808313,7.62934510765111,7.739207867769267,562878400
2010-07-13,7.537740230560303,7.675443146323815,7.376986908570624,7.673049056760513,1190924000
2010-07-14,7.565581798553467,7.657483689182469,7.453922867950329,7.4652993929912705,812047600
2010-07-15,7.527262210845947,7.692505532759063,7.403030158485956,7.4308703396768,824866000
2010-07-16,7.480862617492676,7.63263509384294,7.4362590138761,7.579050657476095,1039858400
2010-07-19,7.351541996002197,7.480264884356381,7.172528835683268,7.480264884356381,1024478000
2010-07-20,7.540432929992676,7.570667998380215,7.184800771831861,7.27131412265268,1074950800
2010-07-21,7.610783576965332,7.937378995971885,7.603599708764994,7.935582829081248,1185671200
2010-07-22,7.753873348236084,7.783209935139494,7.642812384350552,7.7137597622963865,645318800
2010-07-23,7.781413555145264,7.7945854424949035,7.671849799368413,7.696097646853785,533388800
2010-07-26,7.76165771484375,7.786204527492007,7.714659217720712,7.783210916271227,420551600
2010-07-27,7.905344009399414,7.92689720033951,7.792187958399971,7.809251134374724,584771600
2010-07-28,7.811947345733643,7.962523164636599,7.790693909024019,7.893072995830915,519985200
2010-07-29,7.726632595062256,7.862539342320003,7.666463010018319,7.804464885376823,643806800
2010-07-30,7.700884819030762,7.774226259467308,7.630536188981076,7.6601733251731785,448210000
2010-08-02,7.838592052459717,7.860743977622485,7.771836516148085,7.796383330448688,428055600
2010-08-03,7.840983867645264,7.880797684909988,7.765846248807907,7.813443452719219,417653600
2010-08-04,7.87241792678833,7.911333268965541,7.7924905158038555,7.868226871614345,420375200
2010-08-05,7.834100723266602,7.87840536553597,7.799674597355643,7.834998406861883,289097200
2010-08-06,7.785902500152588,7.827812241378337,7.712260492481959,7.776621909341568,444897600
2010-08-09,7.835600852966309,7.847575302341414,7.770341702596869,7.827517699956892,303128000
2010-08-10,7.765549182891846,7.796682740282121,7.709868812306014,7.778721072556962,451920000
2010-08-11,7.489546298980713,7.654191759319891,7.4781713728958445,7.6455106843176655,620054400
2010-08-12,7.537443161010742,7.576658277964336,7.367708962947728,7.384772151143159,534920400
2010-08-13,7.456913948059082,7.5401339269695455,7.45661418730975,7.533249022078896,354869200
2010-08-16,7.413208484649658,7.484155863138838,7.382673653812993,7.4114123181298535,318430000
2010-08-17,7.542831897735596,7.6224603782523,7.459910044336004,7.486253829949702,422640400
2010-08-18,7.5757575035095215,7.623654480192091,7.5311538986110635,7.554504064432832,339696000
2010-08-19,7.4802656173706055,7.588033237097251,7.444343077461723,7.5688741228193175,426706000
2010-08-20,7.473079681396484,7.601203038939716,7.453920570369694,7.465596053332699,384230000
2010-08-23,7.358127117156982,7.543727000948072,7.341663455824161,7.53744081757648,414041600
2010-08-24,7.182407379150391,7.274308449009164,7.1440899535738795,7.2644307306854135,602565600
2010-08-25,7.271017074584961,7.303946804568851,7.100684958706401,7.125830498604525,596867600
2010-08-26,7.192883491516113,7.356630408103127,7.192883491516113,7.347649575540995,466505200
2010-08-27,7.232996463775635,7.262632809034584,7.051587658225899,7.236888557236615,548391200
2010-08-30,7.259340763092041,7.356631126950009,7.20485783958673,7.20725272850398,383289200
2010-08-31,7.277302265167236,7.321008187555144,7.194979958906377,7.239882526363689,420786800
2010-09-01,7.493735313415527,7.527561920298712,7.372496859853939,7.40811963342348,697037600
2010-09-02,7.548819065093994,7.548819065093994,7.4410514205219025,7.521577592880755,415427600
2010-09-03,7.746389389038086,7.746688350428602,7.618565009266077,7.636226912804752,520788800
2010-09-07,7.717652797698975,7.769141311763677,7.670953262205992,7.682627946238703,342557600
2010-09-08,7.870624542236328,7.914629438074084,7.756270166507683,7.7766267274051275,526551200
2010-09-09,7.875112533569336,7.978389319656251,7.870622516561076,7.934085473712543,438575200
2010-09-10,7.885289192199707,7.91791914709399,7.825118819961655,7.878703249074426,387542400
2010-09-13,7.993956565856934,8.031076546634608,7.955639939920782,7.957435307339578,388780000
2010-09-14,8.024492263793945,8.05772015708058,7.948456119709124,7.969111642287227,408150400
2010-09-15,8.08914852142334,8.093939097395953,8.01790219306308,8.0277815070036,429368800
2010-09-16,8.279240608215332,8.282234219401188,8.067597493229178,8.089750216004512,652103200
2010-09-17,8.243322372436523,8.320854936661544,8.19273152096026,8.312771783346939,634477200
2010-09-20,8.478609085083008,8.495073542979606,8.257685428668381,8.264570333065302,658677600
2010-09-21,8.494776725769043,8.601945619595838,8.46544013237283,8.497471375805517,668074400
2010-09-22,8.613919258117676,8.620804164254862,8.454063616133647,8.463044449809637,585289600
2010-09-23,8.648941993713379,8.763894249179508,8.561530957327463,8.571409473186094,786116800
2010-09-24,8.750722885131836,8.786945177929125,8.697737969746402,8.744137740406938,649488000
2010-09-27,8.715999603271484,8.822868738511197,8.711509585599345,8.80041785078826,482834800
2010-09-28,8.587274551391602,8.734257231766335,8.23224113435439,8.734257231766335,1035042400
2010-09-29,8.602543830871582,8.675586348553608,8.56153255471946,8.5983527750122,469644000
2010-09-30,8.494176864624023,8.681273144562732,8.419338192776133,8.651337835695983,673391600
2010-10-01,8.457359313964844,8.578896765687862,8.422334452677605,8.566024633560136,448142800
2010-10-04,8.341207504272461,8.468731337010665,8.31516268869768,8.429815992445349,435302000
2010-10-05,8.649540901184082,8.664807115982176,8.436399826330735,8.44178912469542,501967200
2010-10-06,8.657026290893555,8.740845812576918,8.539380158946075,8.669000736666092,670868800
2010-10-07,8.65792465209961,8.695643356389803,8.58877422714238,8.691452300428429,408399600
2010-10-08,8.80311393737793,8.815986070712148,8.681277512711636,8.732466285134368,658403200
2010-10-11,8.841727256774902,8.898006349592304,8.818977409724505,8.82316846552511,427753200
2010-10-12,8.936921119689941,8.965659783608064,8.755811261918435,8.843223099278653,558544000
2010-10-13,8.984817504882812,9.039299619600776,8.974639228745309,8.986613671260018,630092400
2010-10-14,9.049779891967773,9.054568870794652,8.992602314516963,9.031219501485166,435296400
2010-10-15,9.42187213897705,9.42965552485534,9.127607075153998,9.203343408565146,922194000
2010-10-18,9.519463539123535,9.549398044065004,9.408402592930072,9.533533108165267,1093010800
2010-10-19,9.264713287353516,9.392836624581562,8.98122515590665,9.082406796887247,1232784000
2010-10-20,9.295846939086914,9.40720686697556,9.18628397710831,9.250045891156487,721624400
2010-10-21,9.26561450958252,9.421877033506041,9.184189875280492,9.35063067833232,551460000
2010-10-22,9.204246520996094,9.281180337086463,9.169222465969293,9.252142705615423,372778000
2010-10-25,9.245257377624512,9.327878652040706,9.233282932334266,9.252741805612,392462000
2010-10-26,9.22160816192627,9.272198989377484,9.14976229644431,9.18628435107337,392929600
2010-10-27,9.215024948120117,9.276990716503738,9.148268601298655,9.209636446660166,399002800
2010-10-28,9.13748836517334,9.220109619676428,9.007568862535615,9.218612414694915,551051200
2010-10-29,9.009965896606445,9.156649666554372,9.006672524187845,9.107256274535516,430511200
2010-11-01,9.105758666992188,9.148267150182251,9.046486759059206,9.047085481348676,423889200
2010-11-02,9.260823249816895,9.285669823825128,9.190176421509667,9.190176421509667,433930000
2010-11-03,9.363801002502441,9.366195891308461,9.23597661024838,9.320992764775863,508348400
2010-11-04,9.527546882629395,9.584723647559622,9.430555495346455,9.443128660199207,642488000
2010-11-05,9.49342155456543,9.566464070522912,9.482046631149272,9.519166611379502,361253200
2010-11-08,9.538026809692383,9.572452143167146,9.482346434720988,9.495518325423564,281758400
2010-11-09,9.461991310119629,9.6182546446646,9.414693843604594,9.610770215673401,383544000
2010-11-10,9.520367622375488,9.542519554616963,9.386256185887731,9.478756809989884,384227200
2010-11-11,9.47905445098877,9.53144145244227,9.407208575383924,9.429660261630024,361284000
2010-11-12,9.221013069152832,9.474566050395874,9.089298117153986,9.459598787393437,795846800
2010-11-15,9.19137191772461,9.296145892504546,9.168321515375105,9.233880389639644,403606000
2010-11-16,9.02822494506836,9.208136572970288,8.960271173167552,9.151858283864248,657650000
2010-11-17,8.995593070983887,9.100067267524755,8.913569751540784,9.016547542686546,479449600
2010-11-18,9.23298168182373,9.270101653658468,9.121023843565414,9.136290058482395,494491200
2010-11-19,9.18209457397461,9.232086686178798,9.137490962383923,9.219214556616533,384843200
2010-11-22,9.380562782287598,9.380562782287598,9.15634657204324,9.18059361584932,393075200
2010-11-23,9.241963386535645,9.332369643060147,9.17700402359194,9.293452698473192,519447600
2010-11-24,9.42366886138916,9.441630522168872,9.332366550192102,9.339849376474206,413725200
2010-11-26,9.429656982421875,9.51048286492781,9.367990206577815,9.391938290543234,237585600
2010-11-29,9.485636711120605,9.503896536409771,9.321291089260466,9.444624646318001,445785200
2010-11-30,9.314409255981445,9.410502187796375,9.306027143688068,9.385954573222916,501858000
2010-12-01,9.471565246582031,9.51197778182947,9.429655506679982,9.43773785385711,461750800
2010-12-02,9.523953437805176,9.549397926564726,9.426363339780934,9.505393053761068,462837200
2010-12-03,9.50269889831543,9.538920383096148,9.469769985110457,9.489826773992963,342092800
2010-12-06,9.583827018737793,9.649086140002703,9.532037947968783,9.538623892187866,448481600
2010-12-07,9.525752067565918,9.698777993199053,9.523058217253457,9.693091331144796,391454000
2010-12-08,9.609574317932129,9.609874078833926,9.49282663935025,9.568263268852618,321935600
2010-12-09,9.572151184082031,9.654173724616836,9.549998463432573,9.643098563335188,294151200
2010-12-10,9.596100807189941,9.610769103258717,9.537426823552659,9.568859343335566,262511200
2010-12-13,9.629328727722168,9.730810954727737,9.609272730466708,9.710155435832515,439815600
2010-12-14,9.588017463684082,9.655372513663089,9.54940028059243,9.631124663696163,351008000
2010-12-15,9.590112686157227,9.66914161444762,9.55508783892138,9.57933488774384,417312000
2010-12-16,9.616754531860352,9.657466839636985,9.582329206484678,9.61196475454992,322030800
2010-12-17,9.597597122192383,9.632920933807997,9.586221400013116,9.628131156048306,386929200
2010-12-20,9.645495414733887,9.676628976994344,9.526352864301662,9.62723478270457,385610400
2010-12-21,9.705061912536621,9.71074937215759,9.640701292525053,9.669139389991756,256354000
2010-12-22,9.733803749084473,9.750567972826124,9.685607804870505,9.709855657387157,265921600
2010-12-23,9.687102317810059,9.733502082298216,9.674230192124346,9.729012066153606,223157200
2010-12-27,9.719435691833496,9.742187141330149,9.624839957802703,9.6646545947407,249816000
2010-12-28,9.743084907531738,9.778707685999674,9.730811499835019,9.756255999014014,175924000
2010-12-29,9.73769760131836,9.772422700260691,9.732009338983845,9.76553699315705,163139200
2010-12-30,9.6889009475708,9.74428075842865,9.670640318251564,9.743383074716276,157494400
2010-12-31,9.655969619750977,9.683510037601813,9.61854988734935,9.667644301279768,193508000
2011-01-03,9.865818977355957,9.886474495719739,9.724224759482507,9.748172850607139,445138400
2011-01-04,9.91731071472168,9.953532221386373,9.823312895327515,9.95173605416117,309080800
2011-01-05,9.998430252075195,10.008608528384924,9.86372096895325,9.865218173973915,255519600
2011-01-06,9.990349769592285,10.035851058055215,9.965503197980372,10.019985319440757,300428800
2011-01-07,10.061894416809082,10.068779321976356,9.935566438983082,9.99813170573536,311931200
2011-01-10,10.251384735107422,10.274734098079575,10.093326094578607,10.143018431078568,448560000
2011-01-11,10.22713565826416,10.326520311533324,10.162175521145858,10.32412622292606,444108000
2011-01-12,10.310358047485352,10.310657808256288,10.237915061813483,10.27533479837111,302590400
2011-01-13,10.348078727722168,10.376817397858613,10.293297636180093,10.332512747427137,296780400
2011-01-14,10.431897163391113,10.431897163391113,10.310958469948968,10.354364632735344,308840000
2011-01-18,10.197502136230469,10.320536751505948,9.758948113396027,9.86432082331721,1880998000
2011-01-19,10.14332103729248,10.435490315228254,10.084647852666128,10.428005887058546,1135612800
2011-01-20,9.958915710449219,10.127152625719424,9.882280879471214,10.071173307753536,764789200
2011-01-21,9.780499458312988,10.024772455953975,9.777804809442632,9.99154378229873,754401200
2011-01-24,10.101712226867676,10.101712226867676,9.780504480910201,9.784995298213014,574683200
2011-01-25,10.219954490661621,10.221152734511609,10.015496040215766,10.068182798318867,546868000
2011-01-26,10.293298721313477,10.345685728562433,10.222950842697992,10.266655976080205,506875600
2011-01-27,10.27413558959961,10.318440227382585,10.262760668613561,10.291198770440662,285026000
2011-01-28,10.061295509338379,10.30976042502942,9.984362504757556,10.302875519441953,592057200
2011-01-31,10.157689094543457,10.179243095576195,10.007413806375945,10.05231637646985,377246800
2011-02-01,10.328619003295898,10.347178590663031,10.207380565170931,10.216960119611782,426633200
2011-02-02,10.307366371154785,10.335205756539363,10.284315964374134,10.31125846543329,258955200
2011-02-03,10.281023025512695,10.304971916352097,10.134639027386651,10.291800026390426,393797600
2011-02-04,10.372625350952148,10.378612573325313,10.283118374878688,10.287009669740177,321840400
2011-02-07,10.533677101135254,10.574687570791664,10.406750400987256,10.41423402832476,485021600
2011-02-08,10.633064270019531,10.642643826844303,10.541761916801194,10.587562973826305,381040800
2011-02-09,10.721670150756836,10.746816479397943,10.62318316134604,10.632761915752116,482745200
2011-02-10,10.613308906555176,10.776756923195563,10.41753067989674,10.698625648932142,928550000
2011-02-11,10.68245792388916,10.7108960327416,10.58337138636325,10.619593684107219,367572800
2011-02-14,10.752206802368164,10.7611868368547,10.67826660208598,10.680661491112298,310416400
2011-02-15,10.773760795593262,10.775856723326319,10.703412923683388,10.752506553604606,284174800
2011-02-16,10.870453834533691,10.923438762585873,10.791723046806405,10.800703082436998,481157600
2011-02-17,10.725862503051758,10.784835439027345,10.672577028132983,10.694430787490985,530583200
2011-02-18,10.494162559509277,10.761784978998518,10.463029006157923,10.738135852576113,816057200
2011-02-22,10.136433601379395,10.339695383946662,10.10979166355029,10.242405028605061,872555600
2011-02-23,10.256476402282715,10.316944949976143,10.136434592481569,10.141225169727248,671854400
2011-02-24,10.264260292053223,10.332214075339923,10.129252007990086,10.298387463796066,499900800
2011-02-25,10.422317504882812,10.430399854635922,10.321734576677489,10.335504387462482,380018800
2011-02-28,10.573491096496582,10.62857193751788,10.510925828654946,10.514518161681817,403074000
2011-03-01,10.456747055053711,10.648633194860167,10.407952376691936,10.641149564264463,456136800
2011-03-02,10.540863990783691,10.60762033189126,10.429504034896677,10.476203577523428,602590800
2011-03-03,10.763581275939941,10.770466181410413,10.654616235976242,10.692634695175256,500788400
2011-03-04,10.776755332946777,10.785436406725632,10.709400272386913,10.778850461342207,453266800
2011-03-07,10.63785457611084,10.826747060932918,10.516616110911437,10.818663910387345,546123200
2011-03-08,10.649825096130371,10.698919509829201,10.544751364142972,10.62437980611521,356316800
2011-03-09,10.55134105682373,10.61989356379318,10.495362518004905,10.61779763598066,453306000
2011-03-10,10.377716064453125,10.470516430166413,10.324730335414293,10.45105755407088,507539200
2011-03-11,10.536969184875488,10.546848500512441,10.327721778479034,10.337599495391876,471080400
2011-03-14,10.583970069885254,10.6713819224782,10.51661581299483,10.57259434676862,435957200
2011-03-15,10.340594291687012,10.412738318562381,10.181038422117016,10.240909043542707,721081200
2011-03-16,9.878987312316895,10.267848919832366,9.766729717238466,10.23791361443558,1162011200
2011-03-17,10.017594337463379,10.166373253143066,9.89845098082512,10.083152440275718,659422400
2011-03-18,9.898751258850098,10.124165071135609,9.87869445594769,10.092133818929543,753214000
2011-03-21,10.157088279724121,10.170259367168464,10.036148808042881,10.058002565379828,409402000
2011-03-22,10.213969230651855,10.256478518137794,10.152302426403887,10.254682351060923,325922800
2011-03-23,10.153796195983887,10.184629187992979,10.05680480537891,10.156490046006459,372996400
2011-03-24,10.326822280883789,10.357656070399306,10.143917069616753,10.233424028199723,404712000
2011-03-25,10.523499488830566,10.539065466649872,10.388190669878599,10.419623185659974,448910000
2011-03-28,10.490568161010742,10.60671865115672,10.490568161010742,10.571693807544458,309355200
2011-03-29,10.506135940551758,10.506135940551758,10.359453006977363,10.40734918144009,352900800
2011-03-30,10.436387062072754,10.503742912742526,10.400764288708157,10.496557446676322,329406000
2011-03-31,10.432793617248535,10.471409994666994,10.359452156482556,10.368432188855799,274019200
2011-04-01,10.31455135345459,10.52499784909044,10.276832647257585,10.510629313001532,418661600
2011-04-04,10.21367073059082,10.315750898999049,10.130150956148784,10.307069824083124,460084800
2011-04-05,10.144813537597656,10.245396443674052,10.058300199982035,10.08793654170598,482731200
2011-04-06,10.119372367858887,10.294794002664784,10.092430664071737,10.214567613595538,402539200
2011-04-07,10.120570182800293,10.190917251385033,10.059201550131464,10.12116810570495,373447200
2011-04-08,10.030163764953613,10.182534970234927,9.996935881349227,10.175650064502523,377535200
2011-04-11,9.902641296386719,10.048425789865446,9.879291924459965,10.000229840478942,398946800
2011-04-12,9.950536727905273,9.990350558294015,9.884678080086733,9.893359152988568,425639200
